timestamp,t,P_buy,P_sell,P_ch,P_dis,SOC_kWh,P_dg,P_pv,P_wt,shed,trigger,q50,q90,q95,load_actual,Pgrid_max_kW,Pess_max_kW,Ecap_kWh,SOC_min_kWh,SOC_max_kWh,SOC0_kWh,SOC_pct
2022-04-29 00:00:00,0,804.5603353496274,310.22540076823816,209.49403428159474,332.95919125389105,4620.0,7.492885439520003,0.0,799.2490542147924,1.6144460411246595,0,1464.3880004882812,1835.315576171875,2058.5849609375,1255.4,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,56.25
2022-04-29 00:15:00,1,896.3700910462167,175.11193258461765,118.96007484366966,185.45806770236078,4582.133993338223,4.246064961234327,0.0,915.0757621535392,0.9107965836479905,0,1464.3880004882812,1835.315576171875,2058.5849609375,1606.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,55.63529209964648
2022-04-29 00:30:00,2,868.9494491777785,193.93785970788915,133.02253375135223,211.28376404321693,4561.582256455079,4.829391910528511,0.0,881.5747263417331,1.032211512636284,0,1484.5264282226562,1890.4808227539063,1972.937860107421,1529.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,55.301660007387646
2022-04-29 00:45:00,3,1099.0293688369532,103.40309936646379,71.36788006651999,113.9278888310957,4537.574117683336,2.612481225164053,0.0,879.635219581499,0.5569005402897189,0,1507.3056640625,1988.55849609375,2142.14248046875,1861.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,54.91191749485936
2022-04-29 01:00:00,4,941.0831475849161,196.18700513288294,135.28311682303226,209.38744577064247,4524.542965822531,4.892451132772354,0.0,978.0653845667484,1.0417277110154235,0,1551.76513671875,2093.184228515625,2266.581298828125,1687.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,54.70037282179434
2022-04-29 01:15:00,5,1454.7335819000764,110.3255222985246,75.67022051194682,114.03924242933347,4501.570746654675,2.714386676358592,0.0,667.3886043089038,0.5770314171485571,0,1612.914306640625,2201.441162109375,2330.225061035156,1997.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,54.327447185952515
2022-04-29 01:30:00,6,1352.3540930473598,190.06187846133778,130.22415576799142,192.26886109174043,4489.532097071174,4.633131021024028,0.0,731.0348981815989,0.984027439370808,0,1637.6956176757812,2334.8453369140625,2528.78466796875,1861.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,54.13201456284373
2022-04-29 01:45:00,7,1439.2753489435372,214.85742918471456,146.7730928413518,212.51806814809024,4469.863265357719,5.18345824642299,0.0,654.7270467234363,1.1002134261026089,0,1669.491943359375,2435.4650634765626,2651.9646240234374,1844.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,53.81271534671622
2022-04-29 02:00:00,8,1389.7353728571175,226.08403861671283,153.1065844412703,211.09532258792893,4448.796067500148,5.277107353308125,0.0,788.1472241257167,1.1209367184043983,0,1740.8602294921875,2561.277197265625,2786.256665039062,1895.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,53.4707153814959
2022-04-29 02:15:00,9,1231.679807799018,269.49041589525007,181.69527622600972,243.87316628031542,4429.607480623916,6.179953028928718,0.0,909.8640020848724,1.3130001067439014,0,1776.279296875,2686.9836669921874,2921.6041870117188,1789.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,53.15921234779084
2022-04-29 02:30:00,10,1593.2044662701187,224.06191122428274,148.50928062221251,186.6932562269116,4408.582959706458,4.891354132701268,0.0,797.5857325102581,1.0403517271966498,0,1869.2938232421875,2804.642578125,3038.4667480468747,2092.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,52.817905190039895
2022-04-29 02:45:00,11,1472.0703144663041,292.85601262323166,190.4887488237901,223.17704067393908,4394.724109583993,6.052033050911668,0.0,854.5468073110644,1.289454610125584,0,1978.6284790039065,2929.02880859375,3128.1809082031245,1916.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,52.592923856883004
